id,book,text,predicted_author
Deu30_18,Deu," I denounce unto you this day, that ye shall surely perish, [and that] ye shall not prolong [your] days upon the land, whither thou passest over Jordan to go to possess it.",0
Deu30_19,Deu," I call heaven and earth to record this day against you, [that] I have set before you life and death, blessing and cursing: therefore choose life, that both thou and thy seed may live:",1
Deu30_20,Deu," That thou mayest love the LORD thy God, [and] that thou mayest obey his voice, and that thou mayest cleave unto him: for he [is] thy life, and the length of thy days: that thou mayest dwell in the land which the LORD sware unto thy fathers, to Abraham, to Isaac, and to Jacob, to give them.",0
Deu31_1,Deu, And Moses went and spake these words unto all Israel.,0
Deu31_2,Deu," And he said unto them, I [am] an hundred and twenty years old this day; I can no more go out and come in: also the LORD hath said unto me, Thou shalt not go over this Jordan.",0
Deu31_3,Deu," The LORD thy God, he will go over before thee, [and] he will destroy these nations from before thee, and thou shalt possess them: [and] Joshua, he shall go over before thee, as the LORD hath said.",0
Deu31_4,Deu," And the LORD shall do unto them as he did to Sihon and to Og, kings of the Amorites, and unto the land of them, whom he destroyed.",0
Deu31_5,Deu," And the LORD shall give them up before your face, that ye may do unto them according unto all the commandments which I have commanded you.",0
Deu31_6,Deu," Be strong and of a good courage, fear not, nor be afraid of them: for the LORD thy God, he [it is] that doth go with thee; he will not fail thee, nor forsake thee.",0
Deu31_7,Deu," And Moses called unto Joshua, and said unto him in the sight of all Israel, Be strong and of a good courage: for thou must go with this people unto the land which the LORD hath sworn unto their fathers to give them; and thou shalt cause them to inherit it.",0
Deu31_8,Deu," And the LORD, he [it is] that doth go before thee; he will be with thee, he will not fail thee, neither forsake thee: fear not, neither be dismayed.",0
Deu31_9,Deu," And Moses wrote this law, and delivered it unto the priests the sons of Levi, which bare the ark of the covenant of the LORD, and unto all the elders of Israel.",0
Deu31_10,Deu," And Moses commanded them, saying, At the end of [every] seven years, in the solemnity of the year of release, in the feast of tabernacles,",1
Deu31_11,Deu," When all Israel is come to appear before the LORD thy God in the place which he shall choose, thou shalt read this law before all Israel in their hearing.",0
Deu31_12,Deu," Gather the people together, men, and women, and children, and thy stranger that [is] within thy gates, that they may hear, and that they may learn, and fear the LORD your God, and observe to do all the words of this law:",0
Deu31_13,Deu," And [that] their children, which have not known [any thing], may hear, and learn to fear the LORD your God, as long as ye live in the land whither ye go over Jordan to possess it.",0
Deu31_14,Deu," And the LORD said unto Moses, Behold, thy days approach that thou must die: call Joshua, and present yourselves in the tabernacle of the congregation, that I may give him a charge. And Moses and Joshua went, and presented themselves in the tabernacle of the congregation.",0
Deu31_15,Deu, And the LORD appeared in the tabernacle in a pillar of a cloud: and the pillar of the cloud stood over the door of the tabernacle.,0
Deu31_16,Deu," And the LORD said unto Moses, Behold, thou shalt sleep with thy fathers; and this people will rise up, and go a whoring after the gods of the strangers of the land, whither they go [to be] among them, and will forsake me, and break my covenant which I have made with them.",1
Deu31_17,Deu," Then my anger shall be kindled against them in that day, and I will forsake them, and I will hide my face from them, and they shall be devoured, and many evils and troubles shall befall them; so that they will say in that day, Are not these evils come upon us, because our God [is] not among us?",0
Deu31_18,Deu," And I will surely hide my face in that day for all the evils which they shall have wrought, in that they are turned unto other gods.",0
Deu31_19,Deu," Now therefore write ye this song for you, and teach it the children of Israel: put it in their mouths, that this song may be a witness for me against the children of Israel.",0
Deu31_20,Deu," For when I shall have brought them into the land which I sware unto their fathers, that floweth with milk and honey; and they shall have eaten and filled themselves, and waxen fat; then will they turn unto other gods, and serve them, and provoke me, and break my covenant.",0
Deu31_21,Deu," And it shall come to pass, when many evils and troubles are befallen them, that this song shall testify against them as a witness; for it shall not be forgotten out of the mouths of their seed: for I know their imagination which they go about, even now, before I have brought them into the land which I sware.",0
Deu31_22,Deu," Moses therefore wrote this song the same day, and taught it the children of Israel.",0
Deu31_23,Deu," And he gave Joshua the son of Nun a charge, and said, Be strong and of a good courage: for thou shalt bring the children of Israel into the land which I sware unto them: and I will be with thee.",0
Deu31_24,Deu," And it came to pass, when Moses had made an end of writing the words of this law in a book, until they were finished,",0
Deu31_25,Deu," That Moses commanded the Levites, which bare the ark of the covenant of the LORD, saying,",0
Deu31_26,Deu," Take this book of the law, and put it in the side of the ark of the covenant of the LORD your God, that it may be there for a witness against thee.",0
Deu31_27,Deu," For I know thy rebellion, and thy stiff neck: behold, while I am yet alive with you this day, ye have been rebellious against the LORD; and how much more after my death?",0
Deu31_28,Deu," Gather unto me all the elders of your tribes, and your officers, that I may speak these words in their ears, and call heaven and earth to record against them.",0
Deu31_29,Deu," For I know that after my death ye will utterly corrupt [yourselves], and turn aside from the way which I have commanded you; and evil will befall you in the latter days; because ye will do evil in the sight of the LORD, to provoke him to anger through the work of your hands.",0
Deu31_30,Deu," And Moses spake in the ears of all the congregation of Israel the words of this song, until they were ended.",0
Deu32_1,Deu," Give ear, O ye heavens, and I will speak; and hear, O earth, the words of my mouth.",0
Deu32_2,Deu," My doctrine shall drop as the rain, my speech shall distil as the dew, as the small rain upon the tender herb, and as the showers upon the grass:",0
Deu32_3,Deu, Because I will publish the name of the LORD: ascribe ye greatness unto our God.,0
Deu32_4,Deu," [He is] the Rock, his work [is] perfect: for all his ways [are] judgment: a God of truth and without iniquity, just and right [is] he.",0
Deu32_5,Deu," They have corrupted themselves, their spot [is] not [the spot] of his children: [they are] a perverse and crooked generation.",0
Deu32_6,Deu," Do ye thus requite the LORD, O foolish people and unwise? [is] not he thy father [that] hath bought thee? hath he not made thee, and established thee?",0
Deu32_7,Deu," Remember the days of old, consider the years of many generations: ask thy father, and he will shew thee; thy elders, and they will tell thee.",0
Deu32_8,Deu," When the most High divided to the nations their inheritance, when he separated the sons of Adam, he set the bounds of the people according to the number of the children of Israel.",0
Deu32_9,Deu, For the LORD'S portion [is] his people; Jacob [is] the lot of his inheritance.,0
Deu32_10,Deu," He found him in a desert land, and in the waste howling wilderness; he led him about, he instructed him, he kept him as the apple of his eye.",0
Deu32_11,Deu," As an eagle stirreth up her nest, fluttereth over her young, spreadeth abroad her wings, taketh them, beareth them on her wings:",0
Deu32_12,Deu," [So] the LORD alone did lead him, and [there was] no strange god with him.",0
Deu32_13,Deu," He made him ride on the high places of the earth, that he might eat the increase of the fields; and he made him to suck honey out of the rock, and oil out of the flinty rock;",1
Deu32_14,Deu," Butter of kine, and milk of sheep, with fat of lambs, and rams of the breed of Bashan, and goats, with the fat of kidneys of wheat; and thou didst drink the pure blood of the grape.",1
Deu32_15,Deu," But Jeshurun waxed fat, and kicked: thou art waxen fat, thou art grown thick, thou art covered [with fatness]; then he forsook God [which] made him, and lightly esteemed the Rock of his salvation.",0
Deu32_16,Deu," They provoked him to jealousy with strange [gods], with abominations provoked they him to anger.",0
Deu32_17,Deu," They sacrificed unto devils, not to God; to gods whom they knew not, to new [gods that] came newly up, whom your fathers feared not.",0
Deu32_18,Deu," Of the Rock [that] begat thee thou art unmindful, and hast forgotten God that formed thee.",0
Deu32_19,Deu," And when the LORD saw [it], he abhorred [them], because of the provoking of his sons, and of his daughters.",0
Deu32_20,Deu," And he said, I will hide my face from them, I will see what their end [shall be]: for they [are] a very froward generation, children in whom [is] no faith.",0
Deu32_21,Deu, They have moved me to jealousy with [that which is] not God; they have provoked me to anger with their vanities: and I will move them to jealousy with [those which are] not a people; I will provoke them to anger with a foolish nation.,0
Deu32_22,Deu," For a fire is kindled in mine anger, and shall burn unto the lowest hell, and shall consume the earth with her increase, and set on fire the foundations of the mountains.",0
Deu32_23,Deu, I will heap mischiefs upon them; I will spend mine arrows upon them.,0
Deu32_24,Deu," [They shall be] burnt with hunger, and devoured with burning heat, and with bitter destruction: I will also send the teeth of beasts upon them, with the poison of serpents of the dust.",0
Deu32_25,Deu," The sword without, and terror within, shall destroy both the young man and the virgin, the suckling [also] with the man of gray hairs.",0
Deu32_26,Deu," I said, I would scatter them into corners, I would make the remembrance of them to cease from among men:",0
Deu32_27,Deu," Were it not that I feared the wrath of the enemy, lest their adversaries should behave themselves strangely, [and] lest they should say, Our hand [is] high, and the LORD hath not done all this.",0
Deu32_28,Deu," For they [are] a nation void of counsel, neither [is there any] understanding in them.",0
Deu32_29,Deu," O that they were wise, [that] they understood this, [that] they would consider their latter end!",0
Deu32_30,Deu," How should one chase a thousand, and two put ten thousand to flight, except their Rock had sold them, and the LORD had shut them up?",0
Deu32_31,Deu," For their rock [is] not as our Rock, even our enemies themselves [being] judges.",0
Deu32_32,Deu," For their vine [is] of the vine of Sodom, and of the fields of Gomorrah: their grapes [are] grapes of gall, their clusters [are] bitter:",0
Deu32_33,Deu," Their wine [is] the poison of dragons, and the cruel venom of asps.",0
Deu32_34,Deu," [Is] not this laid up in store with me, [and] sealed up among my treasures?",0
Deu32_35,Deu," To me [belongeth] vengeance, and recompence; their foot shall slide in [due] time: for the day of their calamity [is] at hand, and the things that shall come upon them make haste.",0
Deu32_36,Deu," For the LORD shall judge his people, and repent himself for his servants, when he seeth that [their] power is gone, and [there is] none shut up, or left.",0
Deu32_37,Deu," And he shall say, Where [are] their gods, [their] rock in whom they trusted,",1
Deu32_38,Deu," Which did eat the fat of their sacrifices, [and] drank the wine of their drink offerings? let them rise up and help you, [and] be your protection.",0
Deu32_39,Deu," See now that I, [even] I, [am] he, and [there is] no god with me: I kill, and I make alive; I wound, and I heal: neither [is there any] that can deliver out of my hand.",0
Deu32_40,Deu," For I lift up my hand to heaven, and say, I live for ever.",0
Deu32_41,Deu," If I whet my glittering sword, and mine hand take hold on judgment; I will render vengeance to mine enemies, and will reward them that hate me.",0
Deu32_42,Deu," I will make mine arrows drunk with blood, and my sword shall devour flesh; [and that] with the blood of the slain and of the captives, from the beginning of revenges upon the enemy.",0
Deu32_43,Deu," Rejoice, O ye nations, [with] his people: for he will avenge the blood of his servants, and will render vengeance to his adversaries, and will be merciful unto his land, [and] to his people.",0
Deu32_44,Deu," And Moses came and spake all the words of this song in the ears of the people, he, and Hoshea the son of Nun.",0
Deu32_45,Deu, And Moses made an end of speaking all these words to all Israel:,0
Deu32_46,Deu," And he said unto them, Set your hearts unto all the words which I testify among you this day, which ye shall command your children to observe to do, all the words of this law.",0
Deu32_47,Deu," For it [is] not a vain thing for you; because it [is] your life: and through this thing ye shall prolong [your] days in the land, whither ye go over Jordan to possess it.",0
Deu32_48,Deu," And the LORD spake unto Moses that selfsame day, saying,",0
Deu32_49,Deu," Get thee up into this mountain Abarim, [unto] mount Nebo, which [is] in the land of Moab, that [is] over against Jericho; and behold the land of Canaan, which I give unto the children of Israel for a possession:",0
Deu32_50,Deu," And die in the mount whither thou goest up, and be gathered unto thy people; as Aaron thy brother died in mount Hor, and was gathered unto his people:",1
Deu32_51,Deu," Because ye trespassed against me among the children of Israel at the waters of Meribah-Kadesh, in the wilderness of Zin; because ye sanctified me not in the midst of the children of Israel.",0
Deu32_52,Deu, Yet thou shalt see the land before [thee]; but thou shalt not go thither unto the land which I give the children of Israel.,0
Deu33_1,Deu," And this [is] the blessing, wherewith Moses the man of God blessed the children of Israel before his death.",0
Deu33_2,Deu," And he said, The LORD came from Sinai, and rose up from Seir unto them; he shined forth from mount Paran, and he came with ten thousands of saints: from his right hand [went] a fiery law for them.",0
Deu33_3,Deu," Yea, he loved the people; all his saints [are] in thy hand: and they sat down at thy feet; [every one] shall receive of thy words.",0
Deu33_4,Deu," Moses commanded us a law, [even] the inheritance of the congregation of Jacob.",0
Deu33_5,Deu," And he was king in Jeshurun, when the heads of the people [and] the tribes of Israel were gathered together.",0
Deu33_6,Deu," Let Reuben live, and not die; and let [not] his men be few.",0
Deu33_7,Deu," And this [is the blessing] of Judah: and he said, Hear, LORD, the voice of Judah, and bring him unto his people: let his hands be sufficient for him; and be thou an help [to him] from his enemies.",0
Deu33_8,Deu," And of Levi he said, [Let] thy Thummim and thy Urim [be] with thy holy one, whom thou didst prove at Massah, [and with] whom thou didst strive at the waters of Meribah;",1
Deu33_9,Deu," Who said unto his father and to his mother, I have not seen him; neither did he acknowledge his brethren, nor knew his own children: for they have observed thy word, and kept thy covenant.",0
Deu33_10,Deu," They shall teach Jacob thy judgments, and Israel thy law: they shall put incense before thee, and whole burnt sacrifice upon thine altar.",0
Deu33_11,Deu," Bless, LORD, his substance, and accept the work of his hands: smite through the loins of them that rise against him, and of them that hate him, that they rise not again.",0
Deu33_12,Deu," [And] of Benjamin he said, The beloved of the LORD shall dwell in safety by him; [and the LORD] shall cover him all the day long, and he shall dwell between his shoulders.",0
Deu33_13,Deu," And of Joseph he said, Blessed of the LORD [be] his land, for the precious things of heaven, for the dew, and for the deep that coucheth beneath,",0
Deu33_14,Deu," And for the precious fruits [brought forth] by the sun, and for the precious things put forth by the moon,",0
Deu33_15,Deu," And for the chief things of the ancient mountains, and for the precious things of the lasting hills,",0
Deu33_16,Deu," And for the precious things of the earth and fulness thereof, and [for] the good will of him that dwelt in the bush: let [the blessing] come upon the head of Joseph, and upon the top of the head of him [that was] separated from his brethren.",0
Deu33_17,Deu," His glory [is like] the firstling of his bullock, and his horns [are like] the horns of unicorns: with them he shall push the people together to the ends of the earth: and they [are] the ten thousands of Ephraim, and they [are] the thousands of Manasseh.",0
Deu33_18,Deu," And of Zebulun he said, Rejoice, Zebulun, in thy going out; and, Issachar, in thy tents.",1
Deu33_19,Deu," They shall call the people unto the mountain; there they shall offer sacrifices of righteousness: for they shall suck [of] the abundance of the seas, and [of] treasures hid in the sand.",0
Deu33_20,Deu," And of Gad he said, Blessed [be] he that enlargeth Gad: he dwelleth as a lion, and teareth the arm with the crown of the head.",0
Deu33_21,Deu," And he provided the first part for himself, because there, [in] a portion of the lawgiver, [was he] seated; and he came with the heads of the people, he executed the justice of the LORD, and his judgments with Israel.",1
Deu33_22,Deu," And of Dan he said, Dan [is] a lion's whelp: he shall leap from Bashan.",0
Deu33_23,Deu," And of Naphtali he said, O Naphtali, satisfied with favour, and full with the blessing of the LORD: possess thou the west and the south.",0
Deu33_24,Deu," And of Asher he said, [Let] Asher [be] blessed with children; let him be acceptable to his brethren, and let him dip his foot in oil.",0
Deu33_25,Deu," Thy shoes [shall be] iron and brass; and as thy days, [so shall] thy strength [be].",0
Deu33_26,Deu," [There is] none like unto the God of Jeshurun, [who] rideth upon the heaven in thy help, and in his excellency on the sky.",0
Deu33_27,Deu," The eternal God [is thy] refuge, and underneath [are] the everlasting arms: and he shall thrust out the enemy from before thee; and shall say, Destroy [them].",0
Deu33_28,Deu, Israel then shall dwell in safety alone: the fountain of Jacob [shall be] upon a land of corn and wine; also his heavens shall drop down dew.,0
Deu33_29,Deu," Happy [art] thou, O Israel: who [is] like unto thee, O people saved by the LORD, the shield of thy help, and who [is] the sword of thy excellency! and thine enemies shall be found liars unto thee; and thou shalt tread upon their high places.",0
Deu34_1,Deu," And Moses went up from the plains of Moab unto the mountain of Nebo, to the top of Pisgah, that [is] over against Jericho. And the LORD shewed him all the land of Gilead, unto Dan,",0
Deu34_2,Deu," And all Naphtali, and the land of Ephraim, and Manasseh, and all the land of Judah, unto the utmost sea,",0
Deu34_3,Deu," And the south, and the plain of the valley of Jericho, the city of palm trees, unto Zoar.",0
Deu34_4,Deu," And the LORD said unto him, This [is] the land which I sware unto Abraham, unto Isaac, and unto Jacob, saying, I will give it unto thy seed: I have caused thee to see [it] with thine eyes, but thou shalt not go over thither.",0
Deu34_5,Deu," So Moses the servant of the LORD died there in the land of Moab, according to the word of the LORD.",0
Deu34_6,Deu," And he buried him in a valley in the land of Moab, over against Bethpeor: but no man knoweth of his sepulchre unto this day.",0
Deu34_7,Deu," And Moses [was] an hundred and twenty years old when he died: his eye was not dim, nor his natural force abated.",0
Deu34_8,Deu, And the children of Israel wept for Moses in the plains of Moab thirty days: so the days of weeping [and] mourning for Moses were ended.,0
Deu34_9,Deu," And Joshua the son of Nun was full of the spirit of wisdom; for Moses had laid his hands upon him: and the children of Israel hearkened unto him, and did as the LORD commanded Moses.",0
Deu34_10,Deu," And there arose not a prophet since in Israel like unto Moses, whom the LORD knew face to face,",0
Deu34_11,Deu," In all the signs and the wonders, which the LORD sent him to do in the land of Egypt to Pharaoh, and to all his servants, and to all his land,",0
Deu34_12,Deu," And in all that mighty hand, and in all the great terror which Moses shewed in the sight of all Israel.",0
